M1021,Restrict Web-Based Content,Web proxies can be used to enforce external network communication policy that prevents use of unauthorized external services.
S0568,EVILNUM,EVILNUM  has used a one-way communication method via GitLab and Digital Point to perform C2. [1]
S0037,HAMMERTOSS,"The ""tDiscoverer"" variant of  HAMMERTOSS  establishes a C2 channel by downloading resources from Web services like Twitter and GitHub.  HAMMERTOSS  binaries contain an algorithm that generates a different Twitter handle for the malware to check for instructions every day. [2]"
G0065,Leviathan,Leviathan  has received C2 instructions from user profiles created on legitimate websites such as Github and TechNet. [3]
S0455,Metamorfo,Metamorfo  has downloaded a zip file for execution on the system. [4] [5] [6]
S0052,OnionDuke,OnionDuke  uses Twitter as a backup C2. [7]
M1031,Network Intrusion Prevention,Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level.
M1021,Restrict Web-Based Content,Web proxies can be used to enforce external network communication policy that prevents use of unauthorized external services.
S0584,AppleJeus,AppleJeus  has waited a specified time before downloading a second stage payload. [7]
S0642,BADFLICK,BADFLICK  has delayed communication to the actor-controlled IP address by 5 minutes. [8]
S0534,Bazar,Bazar  can use a timer to delay execution of core functionality. [9]
S0574,BendyBear,BendyBear  can check for analysis environments and signs of debugging using the Windows API  kernel32!GetTickCountKernel32  call. [10]
S0268,Bisonal,Bisonal  has checked if the malware is running in a virtual environment with the anti-debug function GetTickCount() to compare the timing. [11] [12]
S1063,Brute Ratel C4,Brute Ratel C4  can call  NtDelayExecution  to pause execution. [13] [14]
S1039,Bumblebee,Bumblebee  has the ability to set a hardcoded and randomized sleep interval. [15]
S0660,Clambling,Clambling  can wait 30 minutes before initiating contact with C2. [16]
S0611,Clop,Clop  has used the  sleep  command to avoid sandbox detection. [17]
S0115,Crimson,Crimson  can determine when it has been installed on a host for at least 15 days before downloading the final payload. [18]
S1066,DarkTortilla,DarkTortilla  can implement the  kernel32.dll  Sleep function to delay execution for up to 300 seconds before implementing persistence or processing an addon package. [19]
S0694,DRATzarus,DRATzarus  can use the  GetTickCount  and  GetSystemTimeAsFileTime  API calls to measure function timing. [20]   DRATzarus  can also remotely shut down into sleep mode under specific conditions to evade detection. [20]
S0554,Egregor,Egregor  can perform a  long sleep (greater than or equal to 3 minutes) to evade detection. [21]
S0396,EvilBunny,EvilBunny  has used time measurements from 3 different APIs before and after performing sleep operations to check and abort if the malware is running in a sandbox. [22]
S0512,FatDuke,FatDuke  can turn itself on or off at random intervals. [23]
S0493,GoldenSpy,GoldenSpy 's installer has delayed installation of  GoldenSpy  for two hours after it reaches a victim system. [24]
S0588,GoldMax,"GoldMax  has set an execution trigger date and time, stored as an ASCII Unix/Epoch time value. [25]"
S0632,GrimAgent,GrimAgent  can sleep for 195 - 205 seconds after payload execution and before deleting its task. [26]
S0561,GuLoader,"GuLoader  has the ability to perform anti-debugging based on time checks, API calls, and CPUID. [27]"
S0697,HermeticWiper,HermeticWiper  has the ability to receive a command parameter to sleep prior to carrying out destructive actions on a targeted host. [28]
S0513,LiteDuke,LiteDuke  can wait 30 seconds before executing additional code if security software is detected. [23]
S0447,Lokibot,Lokibot  has performed a time-based anti-debug check before downloading its third stage. [29]
S1059,metaMain,metaMain  has delayed execution for five to six minutes during its persistence establishment process. [30]
S0439,Okrum,"Okrum 's loader can detect presence of an emulator by using two calls to GetTickCount API, and checking whether the time has been accelerated. [31]"
C0022,Operation Dream Job,"During  Operation Dream Job ,  Lazarus Group  used tools that collected  GetTickCount  and  GetSystemTimeAsFileTime  data to detect sandbox or VMware services. [20]"
S0626,P8RAT,"P8RAT  has the ability to ""sleep"" for a specified time to evade detection. [32]"
S0453,Pony,Pony  has delayed execution using a built-in function to avoid detection and analysis. [33]
S0650,QakBot,The  QakBot  dropper can delay dropping the payload to evade detection. [34] [35]
S0565,Raindrop,"After initial installation,  Raindrop  runs a computation to delay execution. [36]"
S1018,Saint Bot,Saint Bot  has used the command  timeout 20  to pause the execution of its initial loader. [37]
S1086,Snip3,Snip3  can execute  WScript.Sleep  to delay execution of its second stage. [38]
S0627,SodaMaster,"SodaMaster  has the ability to put itself to ""sleep"" for a specified time. [32]"
S1034,StrifeWater,StrifeWater  can modify its sleep time responses from the default of 20-22 seconds. [39]
S0559,SUNBURST,SUNBURST  remained dormant after initial access for a period of up to two weeks. [40]
S1064,SVCReady,SVCReady  can enter a sleep stage for 30 minutes to evade detection. [41]
S0595,ThiefQuest,"ThiefQuest  invokes  time  call to check the system's time, executes a  sleep  command, invokes a second  time  call, and then compares the time difference between the two  time  calls and the amount of time the system slept to identify the sandbox. [42]"
S0671,Tomiris,Tomiris  has the ability to sleep for at least nine minutes to evade sandbox-based analysis systems. [43]
S0266,TrickBot,TrickBot  has used  printf  and file I/O loops to delay process execution as part of API hammering. [5]
S0386,Ursnif,Ursnif  has used a 30 minute delay after execution to evade sandbox monitoring tools. [44]
S0689,WhisperGate,WhisperGate  can pause for 20 seconds to bypass antivirus solutions. [45] [46]
S0658,XCSSET,"Using the machine's local time,  XCSSET  waits 43200 seconds (12 hours) from the initial creation timestamp of a specific file,  .report . After the elapsed time,  XCSSET  executes additional modules. [47]"
S1061,AbstractEmu,AbstractEmu  can modify system settings to give itself device administrator privileges. [1]
S0540,Asacub,Asacub  can request device administrator permissions. [2]
S0522,Exobot,Exobot  can request device administrator permissions. [3]
S0536,GPlayed,GPlayed  can request device administrator permissions. [4]
S1077,Hornbill,Hornbill  can request device administrator privileges. [5]
S0317,Marcher,Marcher  requests Android Device Administrator access. [6]
S0539,Red Alert 2.0,Red Alert 2.0  can request device administrator permissions. [7]
S1082,Sunbird,Sunbird  can request device administrator privileges.  [5]
S0318,XLoader for Android,XLoader for Android  requests Android Device Administrator access. [8]
M1006,Use Recent OS Version,Changes were introduced in Android 7 to make abuse of device administrator permissions more difficult. [9]
M1011,User Guidance,"Users should scrutinize every device administration permission request. If the request is not expected or the user does not recognize the application, the application should be uninstalled immediately."
S1061,AbstractEmu,AbstractEmu  can use HTTP to communicate with the C2 server. [1]
S0525,Android/AdDisplay.Ashas,Android/AdDisplay.Ashas  has communicated with the C2 server using HTTP. [2]
S0304,Android/Chuli.A,Android/Chuli.A  used HTTP uploads to a URL as a command and control mechanism. [3]
S0540,Asacub,Asacub  has communicated with the C2 using HTTP POST requests. [4]
S1079,BOULDSPY,BOULDSPY  uses unencrypted HTTP traffic between the victim and C2 infrastructure. [5]
S0432,Bread,Bread  communicates with the C2 server using HTTP requests. [6]
S0480,Cerberus,Cerberus  communicates with the C2 server using HTTP. [7]
S1083,Chameleon,Chameleon  can use HTTP to communicate with the C2 server. [8]
S0555,CHEMISTGAMES,CHEMISTGAMES  has used HTTPS for C2 communication. [9]
S0426,Concipit1248,Concipit1248  communicates with the C2 server using HTTP requests. [10]
S0425,Corona Updates,Corona Updates  communicates with the C2 server using HTTP requests. [10]
G0070,Dark Caracal,Dark Caracal  controls implants using standard HTTP communication. [11]
S0479,DEFENSOR ID,DEFENSOR ID  has used Firebase Cloud Messaging for C2. [12]
S0478,EventBot,EventBot  communicates with the C2 using HTTP requests. [13]
S0522,Exobot,Exobot  has used HTTPS for C2 communication. [14]
S0405,Exodus,Exodus  One checks in with the command and control server using HTTP POST requests. [15]
S0509,FakeSpy,FakeSpy  exfiltrates data using HTTP requests. [16]
S1067,FluBot,FluBot  can use HTTP POST requests on port 80 for communicating with its C2 server. [17]
S1093,FlyTrap,FlyTrap  can use HTTP to communicate with the C2 server. [18]
S0535,Golden Cup,Golden Cup  has communicated with the C2 using MQTT and HTTP. [19]
S0551,GoldenEagle,GoldenEagle  has used HTTP POST requests for C2. [20]
S0536,GPlayed,GPlayed  has communicated with the C2 using HTTP requests or WebSockets as a backup. [21]
S0406,Gustuff,Gustuff  communicates with the command and control server using HTTP requests. [22]
S1077,Hornbill,Hornbill  can use HTTP and HTTP POST to communicate information to the C2. [23]
S0463,INSOMNIA,INSOMNIA  communicates with the C2 server using HTTPS requests. [24]
S0539,Red Alert 2.0,Red Alert 2.0  has communicated with the C2 using HTTP. [25]
S0326,RedDrop,RedDrop  uses HTTP requests for C2 communication. [26]
S0403,Riltok,Riltok  communicates with the command and control server using HTTP requests. [27]
S0411,Rotexy,Rotexy  can communicate with the command and control server using JSON payloads sent in HTTP POST request bodies. It can also communicate by using JSON messages sent through Google Cloud Messaging. [28]
S0313,RuMMS,RuMMS  uses HTTP for command and control. [29]
S1062,S.O.V.A.,S.O.V.A.  can use the open-source project RetroFit for C2 communication. [30]
S1055,SharkBot,SharkBot  can use HTTP to send C2 messages to infected devices. [31]
S0549,SilkBean,SilkBean  has used HTTPS for C2 communication. [20]
S0327,Skygofree,"Skygofree  can be controlled via HTTP, XMPP, FirebaseCloudMessaging, or GoogleCloudMessaging in older versions. [32]"
S0427,TrickMo,TrickMo  communicates with the C2 by sending JSON objects over unencrypted HTTP requests. [33]
S0307,Trojan-SMS.AndroidOS.Agent.ao,Trojan-SMS.AndroidOS.Agent.ao  uses Google Cloud Messaging (GCM) for command and control. [34]
S0306,Trojan-SMS.AndroidOS.FakeInst.a,Trojan-SMS.AndroidOS.FakeInst.a  uses Google Cloud Messaging (GCM) for command and control. [34]
S0308,Trojan-SMS.AndroidOS.OpFake.a,Trojan-SMS.AndroidOS.OpFake.a  uses Google Cloud Messaging (GCM) for command and control. [34]
S0418,ViceLeaker,ViceLeaker  uses HTTP requests for C2 communication. [35] [36]
S0311,YiSpecter,YiSpecter  has connected to the C2 server via HTTP. [37]
S0440,Agent Smith,"Agent Smith  deletes infected applications’ update packages when they are detected on the system, preventing updates. [2]"
S0529,CarbonSteal,CarbonSteal  has deleted call log entries coming from known C2 sources. [3]
S0505,Desert Scorpion,Desert Scorpion  can delete copies of itself if additional APKs are downloaded to external storage. [4]
S0550,DoubleAgent,DoubleAgent  has deleted or renamed specific files. [3]
S1080,Fakecalls,"Fakecalls  can manipulate a device’s call log, including deleting incoming calls. [5]"
S0408,FlexiSpy,FlexiSpy  can delete data from a compromised device. [6]
S0421,GolfSpy,GolfSpy  can delete arbitrary files on the device. [7]
S0536,GPlayed,GPlayed  can wipe the device. [8]
S1077,Hornbill,Hornbill  can delete locally gathered files after uploading them to the C2 to avoid suspicion. [9]
S0485,Mandrake,Mandrake  can delete all data from an infected device. [10]
S0407,Monokle,"Monokle  can delete arbitrary files on the device, and can also uninstall itself and clean up staging files. [11]"
S0399,Pallas,Pallas  has the ability to delete attacker-specified files from compromised devices. [12]
S0549,SilkBean,"SilkBean  can delete various piece of device data, such as contacts, call logs, applications, SMS messages, email, plugins, and files in external storage. [3]"
S0558,Tiktok Pro,Tiktok Pro  can delete attacker-specified files. [13]
S0418,ViceLeaker,ViceLeaker  can delete arbitrary files from the device. [14]
S0489,WolfRAT,WolfRAT  can delete files from the device. [15]
M1011,User Guidance,"Users should be trained on what device administrator permission request prompts look like, and how to avoid granting permissions on phishing popups."
S0463,INSOMNIA,INSOMNIA  can extract the device’s keychain. [3]
M1002,Attestation,Device attestation can often detect jailbroken devices.
M1010,Deploy Compromised Device Detection Method,"Mobile security products can take appropriate action when jailbroken devices are detected, potentially limiting the adversary’s access to password stores."
M1001,Security Updates,Apple regularly provides security updates for known OS vulnerabilities.
S1061,AbstractEmu,AbstractEmu  has included encoded shell scripts to potentially aid in the rooting process. [1]
S0655,BusyGasper,BusyGasper  can run shell commands. [2]
S0555,CHEMISTGAMES,CHEMISTGAMES  can run bash commands. [3]
S0550,DoubleAgent,DoubleAgent  can run arbitrary shell commands. [4]
S0544,HenBox,HenBox  can run commands as root. [5]
S1082,Sunbird,Sunbird  can try to run arbitrary commands as root. [6]
S0558,Tiktok Pro,Tiktok Pro  can execute commands . [7]
M1002,Attestation,Device attestation can often detect jailbroken or rooted devices.
M1010,Deploy Compromised Device Detection Method,Mobile security products can typically detect jailbroken or rooted devices.
S1067,FluBot,FluBot  can use Domain Generation Algorithms to connect to the C2 server. [2]
S0485,Mandrake,Mandrake  has used domain generation algorithms. [3]
S0411,Rotexy,Rotexy  procedurally generates subdomains for command and control communication. [1]
S1055,SharkBot,SharkBot  contains domain generation algorithms to use as backups in case the hardcoded C2 domains are unavailable. [4]
S1062,S.O.V.A.,S.O.V.A.  can manipulate clipboard data to replace cryptocurrency addresses. [2]
M1006,Use Recent OS Version,Android 10 prevents applications from accessing clipboard data unless the application is on the foreground or is set as the device’s default input method editor (IME). [3]
S0655,BusyGasper,BusyGasper  can download text files with commands from an FTP server and exfiltrate data via email. [1]
S0425,Corona Updates,Corona Updates  has exfiltrated data using FTP. [2]
S0478,EventBot,EventBot  has encrypted base64-encoded payload data using RC4 and Curve25519. [1]
S0411,Rotexy,Rotexy  encrypts JSON HTTP payloads with AES. [2]
S1055,SharkBot,SharkBot  can use RC4 to encrypt C2 payloads. [3]
G0112,Windshift,Windshift  has encrypted C2 communications using AES in CBC mode during Operation BULL and Operation ROCK. [4]
S0507,eSurv,eSurv  imposes geo-restrictions when delivering the second stage. [1]
G0112,Windshift,Windshift  has region-locked their malicious applications during their Operation BULL campaign. [2]
M1006,Use Recent OS Version,New OS releases frequently contain additional limitations or controls around device location access.
M1011,User Guidance,"Users should be advised to be extra scrutinous of applications that request location, and to deny any permissions requests for applications they do not recognize."
S0525,Android/AdDisplay.Ashas,Android/AdDisplay.Ashas  has registered to receive the  BOOT_COMPLETED  broadcast intent to activate on device startup. [2]
S0524,AndroidOS/MalLocker.B,AndroidOS/MalLocker.B  has registered to receive 14 different broadcast intents for automatically triggering malware payloads.  [3]
S0479,DEFENSOR ID,DEFENSOR ID  abuses the accessibility service to auto-start the malware on device boot. This is accomplished by receiving the  android.accessibilityservice.AccessibilityService  intent. [4]
S0478,EventBot,EventBot  registers for the  BOOT_COMPLETED  intent to auto-start after the device boots. [5]
S0522,Exobot,Exobot  has registered to receive the  BOOT_COMPLETED  broadcast intent. [6]
S0509,FakeSpy,FakeSpy  can register for the  BOOT_COMPLETED  broadcast Intent. [7]
S0408,FlexiSpy,"FlexiSpy  uses root access to establish reboot hooks to re-install the application from  /data/misc/adn . [8]  At boot,  FlexiSpy  spawns daemons for process monitoring, call monitoring, call managing, and system. [8]"
S0421,GolfSpy,GolfSpy  registers for the  USER_PRESENT  broadcast intent and uses it as a trigger to take photos with the front-facing camera. [9]
S0536,GPlayed,GPlayed  can register for the  BOOT_COMPLETED  broadcast intent. [10]
S0544,HenBox,HenBox  has registered several broadcast receivers. [11]
S0316,Pegasus for Android,Pegasus for Android  listens for the  BOOT_COMPLETED  broadcast intent in order to maintain persistence and activate its functionality at device boot time. [12]
S0419,SimBad,"SimBad  registers for the  BOOT_COMPLETED  and  USER_PRESENT  broadcast intents, which allows the software to perform actions after the device is booted and when the user is using the device, respectively. [13]"
S0324,SpyDealer,SpyDealer  registers the broadcast receiver to listen for events related to device boot-up. [14]
S0305,SpyNote RAT,SpyNote RAT  uses an Android broadcast receiver to automatically start when the device boots. [15]
S0545,TERRACOTTA,TERRACOTTA  has registered several broadcast receivers. [16]
S0558,Tiktok Pro,"Tiktok Pro  has registered for device boot, incoming, and outgoing calls broadcast intents. [17]"
S0427,TrickMo,TrickMo  registers for the  SCREEN_ON  and  SMS_DELIVER  intents to perform actions when the device is unlocked and when the device receives an SMS message. [18]
M1006,Use Recent OS Version,Android 8 introduced additional limitations on the implicit intents that an application can register for. [1]
S0655,BusyGasper,"BusyGasper  can utilize the device’s sensors to determine when the device is in use and subsequently hide malicious activity. When active, it attempts to hide its malicious activity by turning the screen’s brightness as low as possible and muting the device. [1]"
S1067,FluBot,FluBot  can use  locale.getLanguage()  to choose the language for notifications and avoid user detection. [2]
S1077,Hornbill,"Hornbill  uses an infrequent data upload schedule to avoid user detection and battery drain. It also can delete on-device data after being sent to the C2, and stores collected data in hidden folders on external storage. [3]"
M1010,Deploy Compromised Device Detection Method,"Mobile security products that are part of the Samsung Knox for Mobile Threat Defense program could examine running applications while the device is idle, potentially detecting malicious applications that are running primarily when the device is not being used."
S0440,Agent Smith,Agent Smith  can hide its icon from the application launcher. [6]
S0525,Android/AdDisplay.Ashas,Android/AdDisplay.Ashas  can hide its icon and create a shortcut based on the C2 server response. [7]
S0655,BusyGasper,BusyGasper  can hide its icon. [8]
S0480,Cerberus,Cerberus  hides its icon from the application drawer after being launched for the first time. [9]
S0505,Desert Scorpion,Desert Scorpion  can hide its icon. [10]
S0550,DoubleAgent,DoubleAgent  has hidden its app icon. [11]
S1054,Drinik,Drinik  can hide its application icon. [12]
S0509,FakeSpy,FakeSpy  can hide its icon if it detects that it is being run on an emulator. [13]
S0408,FlexiSpy,FlexiSpy  is capable of hiding SuperSU's icon if it is installed and visible. [14]   FlexiSpy  can also hide its own icon to make detection and the uninstallation process more difficult. [15]
S0423,Ginp,Ginp  hides its icon after installation. [16]
S0406,Gustuff,Gustuff  hides its icon after installation. [17]
S0485,Mandrake,Mandrake  can hide its icon on older Android versions. [18]
S0411,Rotexy,Rotexy  hides its icon after first launch. [19]
S1062,S.O.V.A.,S.O.V.A.  can hide its application icon. [20]
S0419,SimBad,SimBad  hides its icon from the application launcher. [21]
S0558,Tiktok Pro,Tiktok Pro  can hide its icon after launch. [22]
S0302,Twitoor,Twitoor  can hide its presence on the system. [23]
S0418,ViceLeaker,"ViceLeaker  includes code to hide its icon, but the function does not appear to be called in an analyzed version of the software. [24]"
S0311,YiSpecter,YiSpecter  has hidden the app icon from iOS springboard. [25]
M1006,Use Recent OS Version,Android 10 introduced changes to prevent malicious applications from fully suppressing their icon in the launcher. [4] [5]
M1011,User Guidance,Users should be shown what a synthetic activity looks like so they can scrutinize them in the future.
S0529,CarbonSteal,CarbonSteal  has performed rudimentary SSL certificate validation to verify C2 server authenticity before establishing a SSL connection. [1]
S0555,CHEMISTGAMES,CHEMISTGAMES  has used HTTPS for C2 communication. [2]
S0507,eSurv,eSurv ’s Android version has used public key encryption and certificate pinning for C2 communication. [3]
S1067,FluBot,FluBot  has encrypted C2 message bodies with RSA and encoded them in base64. [4]
S1055,SharkBot,SharkBot  has used RSA to encrypt the symmetric encryption key used for C2 messages. [5]
S0549,SilkBean,SilkBean  has used HTTPS for C2 communication. [1]
S0422,Anubis,Anubis  may prevent malware's uninstallation by abusing Android’s  performGlobalAction(int)  API call.
S1083,Chameleon,Chameleon  can prevent application removal by abusing Accessibility Services. [1]
S1067,FluBot,FluBot  can use Accessibility Services to make removal of the malicious app difficult. [2]
S0406,Gustuff,Gustuff  may prevent application removal by abusing Android’s  performGlobalAction(int)  API call.
S0485,Mandrake,Mandrake  can abuse device administrator permissions to ensure that it cannot be uninstalled until its permissions are revoked. [3]
S0286,OBAD,OBAD  abuses device administrator access to make it more difficult for users to remove the application. [4]
S1062,S.O.V.A.,S.O.V.A.  can resist removal by going to the home screen during uninstall. [5]
M1012,Enterprise Policy,An EMM/MDM can use the Android  DevicePolicyManager.setPermittedAccessibilityServices  method to set an explicit list of applications that are allowed to use Android's accessibility features.
M1006,Use Recent OS Version,"Recent versions of Android modified how device administrator applications are uninstalled, making it easier for the user to remove them."
M1011,User Guidance,"Users should be warned against granting access to accessibility features and device administration services, and to carefully scrutinize applications that request these dangerous permissions. Users should be taught how to boot into safe mode to uninstall malicious applications that may be interfering with the uninstallation process."
S0420,Dvmap,"Dvmap  replaces  /system/bin/ip  with a malicious version.  Dvmap  can inject code by patching  libdmv.so  or  libandroid_runtime.so , depending on the Android OS version. Both libraries are related to the Dalvik and ART runtime environments. The patched functions can only call  /system/bin/ip , which was replaced with the malicious version. [1]"
S0408,FlexiSpy,FlexiSpy  installs boot hooks into  /system/su.d . [2]
S0494,Zen,"Zen  can install itself on the system partition to achieve persistence.  Zen  can also replace  framework.jar , which allows it to intercept and modify the behavior of the standard Android API. [3]"
M1002,Attestation,Device attestation could detect unauthorized operating system modifications.
M1004,System Partition Integrity,"Android Verified Boot can detect unauthorized modifications made to the system partition, which could lead to execution flow hijacking. [4]"
S1061,AbstractEmu,AbstractEmu  can disable Play Protect. [1]
S0422,Anubis,Anubis  can modify administrator settings and disable Play Protect. [2]
S0480,Cerberus,Cerberus  disables Google Play Protect to prevent its discovery and deletion in the future. [3]
S1083,Chameleon,Chameleon  can disable Google Play Protect. [4]
S1054,Drinik,Drinik  can use Accessibility Services to disable Google Play Protect. [5]
S0420,Dvmap,"Dvmap  can turn off  VerifyApps , and can grant Device Administrator permissions via commands only, rather than using the UI. [6]"
S1067,FluBot,FluBot  can disable Google Play Protect to prevent detection. [7]
S0485,Mandrake,Mandrake  can disable Play Protect. [8]
S0494,Zen,Zen  can modify the SELinux enforcement mode. [9]
M1010,Deploy Compromised Device Detection Method,"Mobile security software can typically detect if a device has been rooted or jailbroken and can inform the user, who can then take appropriate action."
M1001,Security Updates,Security updates frequently contain patches to vulnerabilities that can be exploited for root access.
M1004,System Partition Integrity,"System partition integrity mechanisms, such as Verified Boot, can detect the unauthorized modification of system files."
M1011,User Guidance,Users should be taught the dangers of rooting or jailbreaking their device.
S0524,AndroidOS/MalLocker.B,"AndroidOS/MalLocker.B  can prevent the user from interacting with the UI by using a carefully crafted ""call"" notification screen. This is coupled with overriding the  onUserLeaveHint()  callback method to spawn a new notification instance when the current one is dismissed.  [1]"
S0411,Rotexy,"Rotexy  can lock an HTML page in the foreground, requiring the user enter credit card information that matches information previously intercepted in SMS messages, such as the last 4 digits of a credit card number. If attempts to revoke administrator permissions are detected,  Rotexy  periodically switches off the phone screen to inhibit permission removal. [3]"
S0427,TrickMo,TrickMo  can prevent the user from interacting with the UI by showing a WebView with a persistent cursor. [5]
M1006,Use Recent OS Version,"Recent versions of Android modified how device administrator applications are uninstalled, making it easier for the user to remove them. Android 7 introduced updates that revoke standard device administrators’ ability to reset the device’s passcode."
S0422,Anubis,Anubis  has a keylogger that works in every application installed on the device. [2]
S1079,BOULDSPY,BOULDSPY  can capture keystrokes. [3]
S0655,BusyGasper,BusyGasper  can collect every user screen tap and compare the input to a hardcoded list of coordinates to translate the input to a character. [4]
S0480,Cerberus,Cerberus  can record keystrokes. [5]
S1083,Chameleon,Chameleon  can log keystrokes and gather the lock screen password of an infected device by abusing Accessibility Services. [6]
S1054,Drinik,Drinik  can use keylogging to steal user banking credentials. [7]
S1092,Escobar,Escobar  can collect application keylogs. [8]
S0478,EventBot,EventBot  can abuse Android’s accessibility service to record the screen PIN. [9]
S0522,Exobot,Exobot  has used web injects to capture users’ credentials. [10]
S0408,FlexiSpy,FlexiSpy  can record keystrokes and analyze them for keywords. [11]
S0406,Gustuff,Gustuff  abuses accessibility features to intercept all interactions between a user and the device. [12]
S0407,Monokle,Monokle  can record the user's keystrokes. [13]
S1062,S.O.V.A.,S.O.V.A.  can use keylogging to capture user input. [14]
S1055,SharkBot,SharkBot  can use accessibility event logging to steal data in text fields. [15]
G0112,Windshift,Windshift  has included keylogging capabilities as part of Operation ROCK. [16]
M1012,Enterprise Policy,"When using Samsung Knox, third-party keyboards must be explicitly added to an allow list in order to be available to the end-user. [17]"
M1011,User Guidance,"Users should be wary of granting applications dangerous or privacy-intrusive permissions, such as keyboard registration or accessibility service access."
S0602,Circles,Circles  can track the location of mobile devices. [6]
M1014,Interconnection Filtering,Filtering requests by checking request origin information may provide some defense against spurious operators. [7]
S0480,Cerberus,Cerberus  can uninstall itself from a device on command. [1]
S1092,Escobar,Escobar  can uninstall itself and other applications. [2]
S1062,S.O.V.A.,S.O.V.A.  can uninstall itself. [3]
S1055,SharkBot,SharkBot  has C2 commands that can uninstall the app from the infected device. [4]
S0427,TrickMo,TrickMo  can uninstall itself from a device on command by abusing the accessibility service. [5]
M1002,Attestation,Attestation can detect rooted devices. Mobile security software can then use this information and take appropriate mitigation action. Attestation can detect rooted devices.
M1001,Security Updates,Security updates typically provide patches for vulnerabilities that enable device rooting.
M1011,User Guidance,Inform users that device rooting or granting unnecessary access to the accessibility service presents security risks that could be taken advantage of without their knowledge.
S0440,Agent Smith,"Agent Smith  can impersonate any popular application on an infected device, and the core malware disguises itself as a legitimate Google application.  Agent Smith 's dropper is a weaponized legitimate Feng Shui Bundle. [1]"
S0525,Android/AdDisplay.Ashas,"Android/AdDisplay.Ashas  has mimicked Facebook and Google icons on the ""Recent apps"" screen to avoid discovery and uses the  com.google.xxx  package name to avoid detection. [2]"
S0524,AndroidOS/MalLocker.B,"AndroidOS/MalLocker.B  has masqueraded as popular apps, cracked games, and video players.  [3]"
S0422,Anubis,"Anubis  has requested accessibility service privileges while masquerading as ""Google Play Protect"" and has disguised additional malicious application installs as legitimate system updates. [4] [5]"
S0540,Asacub,Asacub  has masqueraded as a client of popular free ads services. [6]
S1079,BOULDSPY,"BOULDSPY  has been installed using the package name  com.android.callservice , pretending to be an Android system service. [7]"
G0097,Bouncing Golf,"Bouncing Golf  distributed malware as repackaged legitimate applications, with the malicious code in the  com.golf  package. [8]"
S0529,CarbonSteal,"CarbonSteal  has impersonated several apps, including official Google apps, chat apps, VPN apps, and popular games. [9]"
S0480,Cerberus,Cerberus  has pretended to be an Adobe Flash Player installer. [10]
S1083,Chameleon,"Chameleon  has disguised itself as other applications, such as a cryptocurrency app called ‘CoinSpot’, and IKO bank in Poland. It has also used familiar icons, such as the Chrome and Bitcoin logos. [11]"
S0555,CHEMISTGAMES,CHEMISTGAMES  has masqueraded as popular South Korean applications. [12]
S0301,Dendroid,Dendroid  can be bound to legitimate applications prior to installation on devices. [13]
S0550,DoubleAgent,"DoubleAgent  has been embedded into trojanized versions of applications such as Voxer, TalkBox, and Amaq News. [9]"
S0320,DroidJack,"DroidJack  included code from the legitimate Pokemon GO app in order to appear identical to the user, but it also included additional malicious code. [14]"
S0478,EventBot,EventBot  has used icons from popular applications. [15]
S0522,Exobot,Exobot  has used names like WhatsApp and Netflix. [16]
S1080,Fakecalls,Fakecalls  has masqueraded as popular Korean banking apps. [17]
S0509,FakeSpy,FakeSpy  masquerades as local postal service applications. [18]
S0577,FrozenCell,"FrozenCell  has masqueraded as fake updates to chat applications such as Facebook, WhatsApp, Messenger, LINE, and LoveChat, as well as apps targeting Middle Eastern demographics. [19]"
S0423,Ginp,"Ginp  has masqueraded as ""Adobe Flash Player"" and ""Google Play Verificator"". [20]"
S0551,GoldenEagle,"GoldenEagle  has inserted trojan functionality into legitimate apps, including popular apps within the Uyghur community, VPNs, instant messaging apps, social networking, games, adult media, and Google searching. [9]"
S0536,GPlayed,"GPlayed  has used the Play Store icon as well as the name ""Google Play Marketplace"". [21]"
S0544,HenBox,HenBox  has masqueraded as VPN and Android system apps. [22]
S1077,Hornbill,"Hornbill  has impersonated chat applications such as Fruit Chat, Cucu Chat, and Kako Chat. [23]"
S0485,Mandrake,"Mandrake  can mimic an app called ""Storage Settings"" if it cannot hide its icon. [24]"
G1019,MoustachedBouncer,MoustachedBouncer  has used legitimate looking filenames for malicious executables including MicrosoftUpdate845255.exe. [25]
S0539,Red Alert 2.0,"Red Alert 2.0  has masqueraded as legitimate media player, social media, and VPN applications. [26]"
S0549,SilkBean,"SilkBean  has been incorporated into trojanized applications, including Uyghur/Arabic focused keyboards, alphabets, and plugins, as well as official-looking Google applications. [9]"
S0419,SimBad,SimBad  was embedded into legitimate applications. [27]
S0558,Tiktok Pro,Tiktok Pro  has masqueraded as TikTok. [28]
S0418,ViceLeaker,ViceLeaker  was embedded into legitimate applications using Smali injection. [29]
S0506,ViperRAT,"ViperRAT ’s second stage has masqueraded as ""System Updates"", ""Viber Update"", and ""WhatsApp Update"". [30]"
S0489,WolfRAT,"WolfRAT  has masqueraded as ""Google service"", ""GooglePlay"", and ""Flash update"". [31]"
S0314,X-Agent for Android,X-Agent for Android  was placed in a repackaged version of an application used by Ukrainian artillery forces. [32]
S0318,XLoader for Android,XLoader for Android  has masqueraded as an Android security application. [33]
